Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
133226,btIEalX5HvHzPTFVx3lzVA,Prime Time Chicken,416 Main Street,Vancouver,BC,V6A 2T4,49.2809495,-123.0993214,3.0,14,1,"{'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True'}","Ice Cream & Frozen Yogurt, Fish & Chips, Fast Food, Food, Chinese, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
133264,jzG2UDKoLD8yrt4aOPmrNw,The Black Cow,251 W Central St,Natick,MA,01760,42.2819001,-71.3908574,4.0,14,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '2'}","Ice Cream & Frozen Yogurt, Food",
133288,mNSNd3RY7kamIDKyw0hHpQ,What's The Scoop?,3540 N Williams Ave,Portland,OR,97227,45.5489817156,-122.6665197543,4.0,366,1,"{'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'Caters': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'None', 'DriveThru': 'False', 'RestaurantsDelivery': 'None'}","American (Traditional), Restaurants, Ice Cream & Frozen Yogurt, Desserts, Food","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}"
133350,RqKyqF66BhaE-iL6JIugTg,Dairy Queen,8300 Burnet Rd,Austin,TX,78758,30.363216,-97.72946,4.0,104,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTableService': 'False', 'Caters': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""'average'"", 'HasTV': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'DriveThru': 'True'}","American (New), Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Food, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-23:0'}"
133493,UfzNt3RsbikYK65OTR3Ayg,Wild About Harry's,2525 W Anderson Ln,Austin,TX,78757,30.355082,-97.733238,3.0,23,0,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'Caters': 'False', 'RestaurantsDelivery': 'False'}","Restaurants, Food, Hot Dogs, Ice Cream & Frozen Yogurt",
133837,BUmneBztkFxySkwdgHe-Xg,Dairy Queen Grill & Chill,1641 Spring Rd SE,Smyrna,GA,30080,33.8823426,-84.5055330583,2.0,55,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'BYOB': 'False', 'DriveThru': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Ice Cream & Frozen Yogurt, Fast Food, Food, Burgers","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '10:30-22:0'}"
133845,5HYlhDEIQrQbAAf4DydaQw,Kona Ice,129 E McKey St,Ocoee,FL,34761,28.5695597,-81.5411265,3.5,7,0,"{'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}","Food, Shaved Ice, Desserts, Ice Cream & Frozen Yogurt","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0'}"
133935,Bo1xm2UcO-0tQyi-7TnfoQ,Rita's Italian Ice,"3267 Bee Caves Road, Suite 126",Austin,TX,78746,30.2741367,-97.8017245,4.0,20,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Ice Cream & Frozen Yogurt, Food, Desserts, Shaved Ice","{'Monday': '12:0-20:30', 'Tuesday': '12:0-20:30', 'Wednesday': '12:0-20:30', 'Thursday': '12:0-20:30', 'Friday': '12:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '12:0-20:0'}"
133970,iSImCTedPhYVb3p4sGG7hQ,Grano Neapolitan Pizza,8 Cypress St,Brookline,MA,02445,42.3346404,-71.1231037,3.0,47,0,"{'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True'}","Restaurants, Pizza, Food, Ice Cream & Frozen Yogurt, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-2:0', 'Saturday': '15:0-2:0', 'Sunday': '11:0-22:0'}"
134081,9_HCOC_lJX86yzesE25LJg,Sonic Drive-In,5110 Ross Rd,Del Valle,TX,78617,30.1800268,-97.6145246,1.0,19,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'HappyHour': 'False', 'DriveThru': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'CoatCheck': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'""}","Burgers, Food, Ice Cream & Frozen Yogurt, Restaurants, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-18:0', 'Friday': '10:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-23:0'}"
134107,-otJFk9L8_QDVpyrCifoFw,Cartems Donuts,3040 W Broadway,Vancouver,BC,V6K 2G9,49.2640281,-123.1728982,4.0,48,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Donuts","{'Monday': '9:30-15:30', 'Tuesday': '9:30-15:30', 'Wednesday': '9:30-15:30', 'Thursday': '9:30-15:30', 'Friday': '9:30-15:30', 'Saturday': '9:30-15:30', 'Sunday': '9:30-15:30'}"
134119,Bb7_fnkWwb9ZHjKyLn9jmQ,Paolos Gelato Italiano,1025 Virginia Ave NE,Atlanta,GA,30306,33.7822698,-84.353747,4.0,273,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'Caters': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True'}","Ethnic Food, Specialty Food, Italian, Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts, Restaurants, Gelato, Food","{'Monday': '15:0-21:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
134127,Yl6YdtwdoIT191yqIweeBQ,Something Sweet,297 Lynn St,Peabody,MA,01960,42.4967050256,-70.9573090822,3.0,8,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Ice Cream & Frozen Yogurt, Food, Desserts","{'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-18:0', 'Sunday': '12:0-18:0'}"
134250,J_c66_8Ly0EDVuzdF2pcJw,Ron's Gourmet Ice Cream,1231 Hyde Park Ave,Hyde Park,MA,02136,42.256814,-71.124124,4.0,71,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'Caters': 'True'}","Bowling, Event Planning & Services, Active Life, Party & Event Planning, Food, Ice Cream & Frozen Yogurt, Desserts","{'Monday': '9:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
134425,H09j7BhOUOzJcRZ7u4mJwg,Dolce Finale,"2700 Nueces St, Ste 100",Austin,TX,78705,30.2922748,-97.7428357,4.0,12,0,"{'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True'}","Ice Cream & Frozen Yogurt, Sandwiches, Coffee & Tea, Restaurants, Food, Italian",{'Monday': '12:0-2:0'}
134441,rmfeOvngknygB23Apd8oJA,Frozen Rickshaw,502 W 30th St,Austin,TX,78705,30.296361,-97.7413967,4.5,50,0,"{'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","Ice Cream & Frozen Yogurt, Desserts, Food, Food Trucks",
134527,dE7xjE8dbLgf-4OMYeU4TQ,Jay's Pizza and Ice Cream,167 Centre St,Malden,MA,02148,42.4250113082,-71.0687430037,2.5,168,1,"{'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WheelchairAccessible': 'False', 'WiFi': ""u'free'"", 'HappyHour': 'False', 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'""}","Restaurants, Food, Pizza, Himalayan/Nepalese, Ice Cream & Frozen Yogurt","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}"
134604,rI8xKDbQowCdPZXqaELejw,Dairy Queen,8555 - 120th Street,Delta,BC,V4C 6R2,49.1584804,-122.8908456,1.5,11,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'DriveThru': 'True', 'RestaurantsDelivery': 'True'}","Food, Ice Cream & Frozen Yogurt, Restaurants, Fast Food",
134629,mU4hGN0VkBGDKxnRqnVTXA,Kokoro Frozen Yogurt,3120 S Kirkman Rd,Orlando,FL,32811,28.5100983,-81.4598055,2.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'""}","Food, Ice Cream & Frozen Yogurt","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-22:0'}"
134644,yoLQdtXSktAXuVvumq2ceg,Cold Brew Bar,"777 Memorial Dr SE, Suire 103A",Atlanta,GA,30316,33.7460972304,-84.3604478004,4.0,147,1,"{'Alcohol': ""u'none'"", 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'DriveThru': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'HappyHour': 'False', 'WiFi': ""u'free'"", 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'BYOB': 'False', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'True'}","Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Cafes, Sandwiches, Juice Bars & Smoothies, Restaurants","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-20:0', 'Sunday': '8:0-18:0'}"
134746,2WAv5q3Li-QMyffzUiQIdg,Yo Yumba,"2201 Lloyd Ctr, Ste 908",Portland,OR,97232,45.5325317383,-122.6552429199,2.5,10,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Ice Cream & Frozen Yogurt, Desserts, Food","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
134787,bYzIhd_6RVI5Z4n-sZIWwg,Hit the Spot!,4835 NE Sandy Blvd,Portland,OR,97213,45.539263,-122.6133463,5.0,101,1,"{'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True'}","Food Trucks, Food, Fast Food, Burgers, Restaurants, Ice Cream & Frozen Yogurt","{'Monday': '0:0-0:0', 'Tuesday': '12:0-16:0', 'Wednesday': '12:0-16:0', 'Thursday': '12:0-16:0', 'Friday': '12:0-16:0', 'Saturday': '12:0-16:0'}"
134889,mqLx8e18gelRN2l51YqS8Q,Marble Slab Creamery,"Strawberry Hill Centre, 142, 12101-72nd Ave",Surrey,BC,V3W 2M1,49.1355646,-122.887362,1.0,12,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""'no'""}","Ice Cream & Frozen Yogurt, Food",
134997,sVHnquH7lD-hXlV5fMsSuQ,Twistee Treat - Clermont,4269 S Hwy 27,Clermont,FL,34711,28.5036500731,-81.7196130753,4.0,9,1,"{'WheelchairAccessible': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Desserts, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Food","{'Monday': '0:0-0:0', 'Tuesday': '13:0-22:30', 'Wednesday': '13:0-22:30', 'Thursday': '13:0-20:0', 'Friday': '13:0-23:0', 'Saturday': '13:0-23:0', 'Sunday': '13:0-22:30'}"
135159,N6zb8c2AcjGvy0Bp9ksptA,Maria's Sweet Somethings,26 Front St,Salem,MA,01970,42.5207241,-70.8943488,2.5,68,1,"{'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsDelivery': 'False'}","Candy Stores, Ice Cream & Frozen Yogurt, Flowers & Gifts, Shopping, Gift Shops, Specialty Food, Food, Chocolatiers & Shops","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
135161,ZtYvb7w0rT8lxkwN73fyDg,Yogo Bowl,"6301 Parmer Ln, Ste 104",Austin,TX,78729,30.4460326715,-97.7442700832,3.0,38,0,"{'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Food, Ice Cream & Frozen Yogurt","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
135294,Y3eIMsZTq8ZW74R0HdiDXQ,Crazy Jayne's Ice Cream Parlor,29 Main St,Natick,MA,01760,42.2848012,-71.3476926,3.0,10,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Food, Ice Cream & Frozen Yogurt",
135311,pWTxhfHH6H9rTHtJ5Wo9Mg,Dairy Queen Grill & Chill,2781 Chamblee Tucker,Chamblee,GA,30341,33.8802718546,-84.2754096,3.0,23,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'False', 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'DriveThru': 'True', 'HappyHour': 'True', 'OutdoorSeating': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True'}","Fast Food, Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-21:30'}"
135336,nxzJOxsJ4rGTYjnKMvteig,Java Jive On 5th,500 E 4th St,Austin,TX,78701,30.2651646,-97.7380912,3.0,28,0,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Coffee & Tea, Ice Cream & Frozen Yogurt, Food","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}"
135358,GkrA5tJXWhWR8KT__R-IgQ,Purdys  Chocolatier,"6060 Minoru Boulevard, Suite 127",Richmond,BC,V6Y 1Y2,49.1664187,-123.1394069,4.0,14,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}","Food, Ice Cream & Frozen Yogurt, Chocolatiers & Shops, Specialty Food","{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-18:0'}"
135492,AqhTlRJCKL8pMISqH05jSA,Sno Springs,1900 Barton Springs,Austin,TX,78704,30.2648417,-97.7636944,3.5,7,1,"{'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Ice Cream & Frozen Yogurt, Food, Local Flavor",
