Unnamed: 0,user_id,business_id,text,date,compliment_count
770974,IP0AEL5ZkpyFhvtf9EHUKQ,cHNYExJLzxolHi7w6HBEPQ,Save room for dessert!,2014-06-13 22:50:58,0
771034,jEqmPz2lbYGCFqcPzqOeWA,eyPUV7V8wL3N-bicBL4q-Q,No longer serves Indian food :(,2014-10-11 21:52:48,0
771120,TpIs0kl53Mkf3Fbn_GJOZw,iFnSO-w-Q3tatRUQFDKhbg,"Free yogurt and toppings February 4th 2013, 4-7 pm
Flavored advertised are Reese's and the flavored featuring Hershey's products, see photo",2013-01-31 00:08:47,0
771148,yePmUHoPcbJaULy_nYrgqw,y2n8_8H5diZ3aIDN31wQZA,Nothing special.,2013-08-21 00:12:21,0
771153,1TcOxq1CM8Zvj5on-2XKtQ,6_NxWHy4flcwAlxMlK3ONQ,Bit expensive for a salad and the greens are not fresh always,2017-08-08 23:58:02,0
771239,LG5WRl9MyscRRygfrL8vAw,vXj63At0kCPACnMZTgI-Eg,Mexican vanilla is AWESOME.  Going back for seconds only 24 hours later...,2013-08-22 01:58:01,0
771248,pSNoRv2xwfn8WNHYNc0p5Q,nOCLP-fJTiKG8nT0ZnraFQ,More outdoor seating around back,2012-04-01 16:50:49,0
771264,9vH73S9B8JzxEMDEFOEbPw,HlqF1Uc0Mn85P_sTUOaE-g,Yum yum yum original tart and cake batter.....,2012-07-16 04:38:59,0
771266,TpIs0kl53Mkf3Fbn_GJOZw,ulPhJcdQv4-HrpICuBUZcQ,"2016-03-30:
Great service again tonight on a beautiful Wednesday evening.  I also learned Wednesdays from 5-8pm is family night -- purchase one combo & one kids meal is free!!!",2016-03-31 00:51:53,0
771275,Vu1vzwS0r7F8Y3sW4ebXtA,CkdqyP6sflzEuFlSfOqYnw,Dip & Dot ice cream @ Wash. Sq. Nice and cold on a hot day.,2010-08-15 03:17:37,0
771286,YLrZIstVRxVcYARNcOQ0IQ,7XI428LSWttTCvqBzZMGBg,"Not the best in customer service, especially through the drive thru..",2017-07-17 04:25:31,0
771289,forsRyYxFMo_41F-nNbbCA,Auj7pAcJ1qmhCyrtp4DXQg,Now this is what fro-yo should taste like!  Jeff K 's review is on point.,2014-03-09 23:12:03,0
771381,Qg9y37ojtQMgFV_BJcUh8A,OTPthMJIHebCvJNub2-BjA,Really good. Just super slow service,2016-02-28 21:07:54,0
771398,FO79JcvrbUdY42piaZGJZA,03o1CqC4vkPbEvS02AnZXg,Salt & Straw is for chumps.,2015-07-18 03:15:34,0
771421,t3cHgOxWJxTTbu2NMAbL6Q,WXK_ns_-EskLH8aAT4vRnA,Ask for your yogurt in the next size up cup (ex: small in a medium-size cup) - that way the toppings don't overflow.,2010-07-01 20:36:42,0
771488,cD0luMrueel1noJweki_3Q,BQruX5uWv547nSFgy9H9Zw,"I probably shouldn't share this, but they're now serving dinner 5-9 Friday & Saturday. :)",2010-11-04 23:14:43,0
771495,8gE01srTXB4NAPEcOPi1BQ,20tNUCIpstTox0yfKtn7EA,:),2012-06-30 16:26:36,0
771586,AjcU3a9Ad9iqKkLIEF52QA,zCT1LTRvTXLpWZKjEkwYCQ,Aaaaaaand froyo,2011-02-25 02:46:25,0
771588,L3W7CrFo1Ex6xodkWRWV9A,XT-MDeaCeEZkIJYlHpznnQ,Long overdueee yummmmo 8),2012-03-22 17:57:50,0
771595,jB8N-nTEPGSH4WWmuyVtXw,bsh0QPcNL2BrcuCtCl8Qzw,The best sno-cones!,2011-05-13 17:07:30,0
771768,9rm_ccZeTm6qo5uDwJXROQ,hT-BtCQjkl_Y7e1L_ln2dA,cute little place,2016-11-02 00:14:39,0
771866,HHD0Eu_h8CnEN3E1Ztai8A,YvLdtiyZ4d8ooxMk2ZGmZg,Still my all time favorite healthy dessert spot!,2015-04-29 21:42:00,0
771888,b4cz7xJrTBYlsdinvnl18w,mNSNd3RY7kamIDKyw0hHpQ,Came at 12:30. Closed. Not even open,2018-03-01 20:31:15,0
771899,XoIRW3iLlTS0ap6AgaCo7w,H1OnzXAZW_xPAVNvYiGp4A,GF Red velvet,2012-08-18 00:54:39,0
771913,d4MzFFq9Pgmba7M5EQsJ5w,3U51yZvJj7Qkr_cQjFqb0A,decent one but not outstanding,2015-04-08 00:40:34,0
771973,bmc6htSwn6nGf0iKAg1T_A,mLd8J8zdfqOVSiARDwtYsw,Tasty burgers with fries and shroom burger ; smoke burger !!! Yummy vanilla custard mixed cookie dough,2014-10-15 00:25:29,0
771993,QoRBz55nuV2iyGQtV5KXAQ,gmx455umg-W60szlIHDrWw,Best hotdogs and French fries  in central Florida.,2017-04-28 17:15:44,0
772013,lUro-GU7GxQcyy-wPzQ9AA,ZnOi_a-lCWi4cD10Y5FU2g,"Not consistent. Every time I go there the cookie dough ice cream is different, the sprinkles are different, they are out of something (cups, toppings...) or their CC machine isn't working. Staff is friendly! But it seems the owners could run a better operation..",2016-10-20 11:34:11,0
772033,XrFm63KWx2zqlrgf27kwkg,IyLLref8p5xTcuO7SpHf-g,Worth the wait is all I have to say.,2015-08-15 04:09:08,0
772059,j8Qej8YHZI_Ms9QEnqStfw,U8MYY8SNXCQFPFpoHApUQQ,Taro flavor!,2010-09-17 02:48:45,0
772078,TpIs0kl53Mkf3Fbn_GJOZw,KcjoTD18BY5JUzuWvo9nFA,Absolutely beautiful day on the re-grand opening!!!  The police were onsite to help serve some  31-cent scoops :-)!,2016-04-02 21:27:09,0
772128,g3n016kK_ArD9KwkduXtsw,fOAEYe7EXSjKe_sqawCdEg,Try their Guinness ice cream... With Oreos!,2011-03-23 03:14:42,0
772148,wCQwh8-dCNuE4UsTJOCebQ,iKRYhLw3noyRAwyDU9kkYg,"Worth the wait!  Try the limoncello with raspberry, they're delicious together!",2017-05-08 00:12:13,0
772265,i3WeQwOzq47BeXEdg47_0A,NF8JyPI4c6QT7ihwJHL-Bw,Sample beforehand!,2013-10-11 00:15:02,0
772286,zolfxoMOPGV3DH0gcD5Vcw,KoLQ-XWnRFdDMegFLuS7Ww,Doesn't look like they're closed for the season because it still set up inside and they're taking a delivery (9/10/10),2010-09-10 13:51:57,0
772357,ZwFQfXPeU8wQ4HB-Sq3lOg,JuJQC-oGImBzeM1fzDvjxA,"I love this place.  Number 6, and also 9 are the best.",2015-07-13 17:18:59,0
772377,bBIsg912kX1mlk5ytnCi1w,Cc6GPBlYeuZIyuf0z7aoPQ,Tiger's blood. Perfect for a hot sunny day in Austin.,2014-07-04 18:40:18,0
772391,6C28yKkCoZjCSmv_pXHPYw,Dgwx9Z-ujdGdpsf381XNzw,"Frozen yogurt melts very quickly and doesn't seem fresh. The toppings aren't fresh either. The only time it might be worth it is on Thursdays, when price is reduced to 39 cents/oz, but I recommend Yogli Mogli, which is a mile away.",2015-01-08 13:59:15,0
772468,Ju8h2xrKvLLy7PPzrNUZGw,63DvXSks1tHIDajOGvwnRQ,"We share a name, how awesome is that?? Ok coffee, really good pastries!",2015-12-13 05:22:14,0
772513,DV4jvpDDO0G5-gS9r6k2gA,AK1v8tyahO9omHcAHf-C3A,ice cream galore.,2011-09-24 22:51:07,0
772566,qSdYgBZy_je29J3lFLdNkw,o_L9Ss4boqq6ZEF9xeSH6Q,Portland loves lines,2017-05-27 21:19:08,0
772572,vdGj4ZzZAlaGEXuu5KBRMQ,sNgdViHRcEeoJNXUNIa5uA,Nice treat,2010-08-21 21:30:12,0
772625,-KhwoagWWbBfZeg8LY0y2A,-1Dcv3siosFTgDJhN4EgGg,They have mochi!!!! =D,2010-10-11 05:25:43,0
772627,CQa22fewS2KeGrEZvB_3rA,tkNlG6eAuLKP0IIeL0FmpQ,No Captain Crunch!? Pinkberry isn't Pinkberry without Captain Crunch. Sorry--no love from me.,2014-05-20 22:20:17,0
772635,B2pCvfwWZv7DdShJmJ78yA,UfSkb9kO-gx9XXhMH29unw,Maple bacon brittle and sweet potato souffle icecream...nom nom nom,2012-04-22 00:51:53,0
772645,ujpAi2f7i7Cxpo2CtjjkLw,Garbvf3oU7y0xsxMf1jTyQ,It's Blizzard Time!,2012-07-15 01:59:04,0
772658,MZBH5j-p5Je4Hyj8mirYPQ,iFnSO-w-Q3tatRUQFDKhbg,"Not the closest fro-yo shop to my house by far, but I always love their flavors the best.",2012-04-13 00:52:03,0
772673,ZH3PVSJ9OFcps-MXsJu09w,jdkNqZ5omPUq0e9hL10uQQ,Lotta Energia was yummy! Nice light lunch replacement for traveling.,2016-03-17 16:31:21,0
772719,WCJsuzeCuXhQRAHNMxO2lg,PrsvO1rzkgg6qFizlAoEtg,The espresso cannoli was made fresh!  Soooooo good!,2010-09-28 01:11:47,0
772721,IipU20TWK6l2Z40ogLr90w,utPmtpPLaaReFSjncxVSKQ,Pumpkin blizzard is a good treat to eat!,2012-10-16 19:58:27,0
772771,UdNsWeC23NifMOCnMvjOWw,lE6nbsCARYaECRXjJm0ltA,Small spot.. great for take out. Not a real big spot to eat in.,2014-02-21 19:56:54,0
772811,2EkwKrbPrgoKpX0sNfb7Fw,g8sJbkPtA78h0yNQQCvGDQ,I will never be ashamed of my addiction! Froyo fo life!,2013-08-05 21:43:15,0
772890,Yl4jkCR-YicqaTaWTXMI2g,PKjPT5D5qXSkNE9TaVw96w,Let's give this a go! The mango macaroon is the best!!,2012-06-30 01:39:54,0
773005,dbv6-7hsnARpARPZzyI3BQ,o_L9Ss4boqq6ZEF9xeSH6Q,Waffle cones are fresh and absolutely delicious!,2015-03-31 01:55:15,0
773007,PeYSb86tzaPjrNUJzkTmpA,X-JmYHNrzCt-viSkb0Mlog,Good god these blondes are good. I love the s'mores blonde!,2013-01-12 19:40:04,0
773052,xBcP_k_7kgbLV19P7T9v9w,3RNIrmVr4hu4-bxjGPMERg,Awful service! Waited twenty minutes and never even got to order. Don't go there.,2016-06-04 03:32:38,0
773070,nSb3GvpHRDX7jaHb-Gk94Q,9fJUiEJOW-JiRNJ2wDA43Q,"Awesome, genuine delicious shaved ice!!! So glad we found them, we will be back!",2015-06-30 23:44:57,0
773134,bkeFg0YsxaQvXZB-Ilu9pw,IwVv7QW1nP0qLXht2ZbzPQ,"The novelty (e.g., ""vintage"" brands and look), decor, variety and quality are all high up there, but all the items are insanely overpriced. Packaged candy per oz, like a 1.5 oz Cadbury Wispa a or a 1 oz package of Chuckles, is about $3.20. The locally made chocolate candies all go for $27/lb. Place will not be here in a year, I predict.",2013-08-11 04:47:48,0
773164,L7fy9d_KpxDFYpsTLt1cXQ,8RpNtH-zhru1XUVdc0oxiQ,Soft serve!!!,2011-03-13 00:58:11,0
773185,XNsEDB_HPFnpcLI-3X2lvQ,ZTu7Izvnah1mFuSlfHN1UA,Great place! Eat your toppings in line to save weight before the weigh in,2013-07-29 23:51:56,0
773283,iezTviGlTOSPh6iWiVx2Ag,lE6nbsCARYaECRXjJm0ltA,Eat the food ignore the ignorance.,2017-12-18 00:26:13,0
773303,SPOnTZyFO_tKVZn1kpj3ow,4pWRoEyUEiLntBTph8IYjg,Better than DQ or Dairy Twist. Love the warm brownie sundae and all the parfaits.,2015-06-19 01:36:25,0
773305,z_zRKnQvyPkx2il0kDUbZg,30xfZ6TzqTZ0BPlUVjIEkA,"Try the sorberitas: They'll even let you create your own gelato/sorbet and liquor combo, sooo delicious!",2012-04-25 20:48:03,0
773320,tOHZb9yhpLFjwC4TAS_adQ,IyLLref8p5xTcuO7SpHf-g,worth it!,2014-10-15 23:08:51,0
773432,cZCZyQQPkQ6wTzmJ8EYsWQ,4BPVXTle3SndsKRjj0qMAw,"Not many flavored, but honey lavender is amazing!",2015-10-25 05:14:09,0
773479,v4sa32-6OoNNIqH1eTF5dw,f2W88V-vbKqU1LDK-XZIMQ,Fresh fries,2015-08-14 22:19:19,0
773483,RBzKEvdYmfIX_FVjfBEzHA,-vI6bprXacH0vNlUp54dMw,Great food but horrible service,2015-01-10 23:46:21,0
773485,5LZZc8NltF97YlX7Xks0Gw,h3C-M7C7n9IRNwcCFxTG3w,Fries:,2012-06-05 22:21:06,0
773535,ydi4Gx52KDja1M6PuCo6eg,_SNGG8_fciOsAT5d-jutcA,Make sure you have some cash with you! They don't take the credit or debit cards yet!,2016-05-22 05:05:37,0
773541,BSPV5nVNAJmn8gNSCF-bEQ,mxyCf3UlVPLFeQEDOZrphw,"Great place for breakfast, large portions, and great customer service.",2017-05-30 01:31:19,0
773557,M9WQRcz9QM2pYd_BpvGjEQ,4Hc4QRv8PBlTXi9jm2s5cw,Try the olive oil flavor. So simple - so darn good.,2014-08-11 03:37:18,0
773572,tWk3hmvOR5cDdIIYgsbD7Q,E01SIeSkrj61W7RWZtwqkQ,Lots of great flavours and pretty inexpensive.,2015-03-28 21:15:51,0
773611,9JchpkJQnyI4qlf_zOjwaA,N5ePHCRBTKJbCFvJ9DyGUQ,"Great food, allow plenty of time, for seems very understaffed. Worth it if you have time to spare and don't mind watching employees eat behind the counter and then make food without washing.",2017-02-21 00:20:31,0
773646,kMp95qQDeUfYIV3qbUNRuw,nOCLP-fJTiKG8nT0ZnraFQ,Great Italian ice. Fast and friendly service.,2014-04-28 21:01:29,0
773653,ujpAi2f7i7Cxpo2CtjjkLw,u7-xHvRzpAhKtzSHRGqwUA,Time 4 dessert!,2012-06-07 00:52:53,0
773664,ORYu-cLe0SxineXThaNuYA,0-h0eCEFFabn6HJL52oYyQ,:),2011-06-19 18:10:24,0
773760,YUZi7BKjtRskB0xYP0LIqg,1Eq16r_MSnvPsnIykBdy9w,30 min wait was worth it!,2012-02-18 20:35:37,0
773789,3IgwySjyhI3zYT27pY3VYw,PrsvO1rzkgg6qFizlAoEtg,Florentine Cannoli,2015-11-29 21:03:18,0
773838,_J06BUAgV2z4nWRxzMejmQ,gZE88NYQbY3bQG87tjvQkw,Yum! Frozen yogurt time! Shorts during November...weird!,2011-11-29 01:24:25,0
773862,JDJyhDEWKU7CdCYa3msTfQ,pxIJdklrr60lR1T-g32iOA,"Went in with 11 people. No judgement as it was three families, lol!!! Everything was incredibly tasty and service top notch. They have plenty of others offerings such a grill sandwiches and soup. Also, great cakes and one of the best carrot cakes you will ever have.",2013-03-16 21:46:56,0
773889,vs4PSt3EqLheOpzjd0Og_Q,G6H8NkJUkKAtfzn7KEb2Zg,The decor is so pleasant and cute! Watch how they throw the ice cream!,2014-10-06 04:38:16,0
773959,9hBGfpru1ytlpHrUpzCi2w,NK7mCv1aIvpuWkn5tj_XKg,Thai tea popsicles!,2017-04-05 02:07:27,0
773982,HXqa6eM3F5pzK1isQH4LwQ,03o1CqC4vkPbEvS02AnZXg,Amazing. Authentic. Great people with a great product. We have made this a regular stop for our crew.,2015-07-12 03:07:23,0
773986,UgaLqs8gI5uBFFw8gWThYw,Hz_fXkcR85-6EQfkOKV5IQ,BLACK AND WHITE SHAKE~ if you're confused about what to get. Trust me,2015-03-08 20:14:55,0
774093,ejW2-FMy0YfozEefM5GOuQ,iFnSO-w-Q3tatRUQFDKhbg,This is closed for good.,2014-07-20 02:41:39,0
774126,msqFOL7n3PDH4YKI-lOmvQ,-YOP0JJH8nLGSFYnz0mbWQ,You're supposed to eat the crepe holding it like an ice cream cone! Flatten it a little bit so it can fit in your moufff! Tear off the perforated wrapper on the crepe as you chow down. You're welcome.,2016-03-19 11:28:43,0
774250,1Fdl4GCnS4U8ORxC1HqZBg,MxzEl6SPSxTVzor_UXVAhA,Good to great variety of ice-cream flavors. Definitely a must try ice cream joint.,2015-12-05 20:26:36,0
774337,1ZUpfEWR3HLfExN94jrwCA,6A1xmbfx_m8fnb0LCRKr8w,Raspberry with no sugar added is delish all on its own!,2015-07-19 04:24:30,0
774409,Ozi7GzsBEMW0PzWBaPx4xQ,u1Xq93R4LQ2VV2hK8MK5Wg,2 words: diet tomorrow. It's worth the line. Best ice cream in Boston.,2017-04-16 19:53:27,0
774423,mrhmNdTTPmJMzx88vZh69w,gZE88NYQbY3bQG87tjvQkw,Yummy shawarma roll UPS!,2012-06-14 20:11:41,0
774478,D4Kq1qc5xNbXGgELrWyfjg,1VKmliv6tfXmM-X6c7e6Dg,"Good pizza, but small portions for their prices",2018-02-25 23:33:05,0
774536,z6NygDKFJ2WC5kTY65u-Gw,D3ND25B6h3xOJVuohZxMtg,Wide variety of interesting  and standard flavors along with great espresso. Next to park with neat water feature for kids.,2013-09-12 02:02:01,0
774593,HFZQJoM4HWItEtrlEg0AFg,1Eq16r_MSnvPsnIykBdy9w,Pizza is amazing!,2014-03-11 02:29:26,0
774608,7dai9uzNyAw_qb3l1FQXWg,o_L9Ss4boqq6ZEF9xeSH6Q,Lone lines,2017-03-30 02:23:33,0
774621,l3S1srqK1CvjB_S4r-ZBeg,o_L9Ss4boqq6ZEF9xeSH6Q,I don't love sweet but I've loved you since day 2 of opening! Now that's a committed relationship. Ice cream tastings? Olive oil flavor? Best salted caramel? You've  got it all!,2013-11-21 09:04:02,0
774624,GERp0VVJJJlvco7DRshh0w,lToorviiqmauHN935eB-SA,"A little slow but the best, cheapest bubble tea in this part of Columbus.",2014-08-09 16:13:56,0
774649,mrhmNdTTPmJMzx88vZh69w,IuGBLn2vHbV-D21W5w17fg,Favorite new spot for healthy and tasty eats!,2012-06-21 19:03:30,0
774678,ujpAi2f7i7Cxpo2CtjjkLw,2nA8ZfUXv3IFTSAzTkPwsw,Concrete Mixer! Yummy!,2012-07-14 02:16:57,0
774696,1Y4FdXM6LVi2ssTb94tfow,d_SesaaSLwur2BYcMfb6Fg,Ordered a steak tip sub and there was barely any steak,2016-09-30 14:18:11,0
774712,oPguNDfPFx96otY5sHKYfw,5JH3aCawIrAEU2qATxxx2g,Friendly service and good ice cream.,2016-04-13 23:53:27,0
774753,vXbRX3Ua9xU3VEY-PgKhNA,4Hc4QRv8PBlTXi9jm2s5cw,You can't go wrong...it's all amazing,2014-07-10 03:53:37,0
774823,LJ_EGdNYeubxSaiFtspwWw,YVdTl-VERcOig4MP1264Rw,Love! Awesome soft serve. Had the coffee ice cream and it was delish.,2016-07-05 21:06:38,0
774833,sMVQ2Jhqy-yYv9Z28aGmFw,z6lFlXRHvYGZnkore1xmlQ,The white chocolate raspberry and strawberry were very good. Wait a couple of minutes before you eat it so the rice cake can defrost a little.,2014-02-10 01:56:35,0
774837,rCqPx2uJ3dwwMpyKztofnQ,xHPyirCCO9JHQxPdCCLyhw,Go.  Quickly.  Ice Cream. Yumm!,2016-09-02 23:43:20,0
774838,yePmUHoPcbJaULy_nYrgqw,-loAMvamhl-6kGw9jnetww,Yummiest!,2013-03-31 04:47:15,0
774892,IDn3yBCPcCYG87Xoh31nyw,EsCBCmb70NELOgwWYmD2tw,Eb and bean. Favorite Deseret spot. Ever.,2016-07-23 05:49:49,0
774910,yaEhKo02P2HCU081KL319Q,pU4qPhyff-Loy4Tzyef8Rw,"Kahlua, chocolate cake bites, golden Oreos, hot fudge. Mmmm",2014-08-11 03:01:01,0
774919,2yi9A8UjFg8EXlzfJC4p6g,wuPoH2Q8vTA4S6wY4IgbBg,Were having the Sweet Deal! 4 for $5,2011-12-03 04:23:41,0
774987,_29NhfSHHsYbhlr64pcO-Q,kZU3eHIBiGTV0EfYZR-rqw,Delicious,2014-01-26 19:53:45,0
774996,wJV_Vgf_opBjxRmtoBaDWg,gZE88NYQbY3bQG87tjvQkw,The Mark 4 is awesome!!! Everything is always fresh and made to order.,2013-01-17 19:25:53,0
775000,TpIs0kl53Mkf3Fbn_GJOZw,iFnSO-w-Q3tatRUQFDKhbg,"Free yogurt on your birthday, up to 10oz",2013-01-31 00:10:10,0
775017,XyMvRDdKmUgZShhjjRIgmw,vhOzyORT159ZcmZGYsNDtw,The new feature No Fat Raspberry and/or Dark Chocolate Sorbets are the BOMB,2013-04-04 21:04:59,0
775090,vnyaAcN1kWdvArI6J31nYQ,Dvw7FkVuMqzUzrv-CQpMpg,"The cookies were so good, we can't wait to go back.",2017-04-22 00:35:50,0
775092,FVbpv4xAIZ48cfe5793Zrw,S0QEoRla89uZyI1BCkqtxw,Oreo flavor is delightful!,2017-08-10 02:48:06,0
775236,Tgg4jPcXhROh1GKzA_0nxw,ru_9lV3S8o_DKubP9OZQ5A,Lavender yogurt is amazing !,2014-04-26 22:56:39,0
775420,Er0kE7OHyO5GxeKWthYlCA,PrsvO1rzkgg6qFizlAoEtg,Chocolate dipped cannoli was our favorite.,2014-06-26 05:49:30,0
775549,7up6Knz6BiQsQPfTltLLCQ,OpagbGwT8j4ydy0sOVtU8g,Must try Japanese green tea ice cream!,2013-01-21 01:28:07,0
775565,WidBeHh8pI-nytd5aNSgKA,qifKceDXL5NjfX3DaxY__g,Nice place and superb ice cream and shakes,2017-03-19 04:15:24,0
775645,zBfBb0s5JQCNTjQ7hjwSzQ,n_Lj-okbDIsJqV38e5EZbw,Naan pizza will change your life!,2016-09-29 02:03:56,0
775671,8F2TG_1lt3A22oirk1wRKw,s-MzlhV_1bFUW3bHlYFGBQ,Soooo yummy. Carrot cake cupcake is a must try!,2017-02-17 13:53:10,0
775706,-JbzOj38vR_VHnN8h7zvzQ,63DvXSks1tHIDajOGvwnRQ,Phenomenal cappuccino and tiramisu.,2012-09-15 19:48:53,0
775739,T2QNmaO1Y_viA3DZiwyyEA,77sOC9lw_YMSASa5VyIOUA,the ice cream is amazing better then marble slab yummy ice cream,2016-10-22 18:47:25,0
775744,KM2kgqHTGC-ufQlXIpuhjQ,2lqbPc3KrbaFTZJCw0t2TQ,Really great ice cream & cookies,2017-12-06 00:02:33,0
775780,GMQ2bCKnDKQTO50PMQk_4Q,cFfWVZz8NUyE-ZhE_IaSWA,"I love their steak n cheese subs and their pizza, best in the neighborhood! !",2016-02-07 06:55:29,0
775923,gi9qT5jJxAwWGm80_39j0Q,2vQ5I55t-JXBK5dbsZjnjg,Best place to cheer you up when you are down. Both ice cream and people are sweet!,2017-10-28 00:07:02,0
775961,1Fdl4GCnS4U8ORxC1HqZBg,fOAEYe7EXSjKe_sqawCdEg,Good tasting ice cream. A local chain that's family friendly and offers nice variety of ice cream concoctions.,2015-12-05 20:40:56,0
776032,l8x_xzS-oVSMwXmgJzv4Iw,IyLLref8p5xTcuO7SpHf-g,"ice cream, we scream, we all scream for ice cream!",2011-08-26 03:32:39,0
776049,1fzSOSo9DiWxLJpJA-Tphw,3aVrLRhfttvX6XS5xL-JFg,Holy crap!! Salted caramel ice cream! Absolutely amazing!,2012-07-01 17:15:30,0
776072,1Fdl4GCnS4U8ORxC1HqZBg,MxzEl6SPSxTVzor_UXVAhA,The Apple Cheddar Shortie and Roasted Beets & Mint flavors were amazing.,2015-12-05 20:33:14,0
776079,PzKiIEnnP0LiR2CZrpZblw,uO77zsJvTb40dMhPmiXVtQ,Best yogurt I've had in portland. Awesome place for a date and open late!!,2014-07-13 05:06:08,0
776100,GD-0RXfOHJf0D-nOKBWVcA,qjlGTfuSFr2uoQy4Dh4D_A,Interesting art on the walls,2012-06-16 21:02:52,0
776105,Lm7o6KjOCraD0eHwkf1G0Q,VxxY2VlTZXJ2xnkEnjGVqw,The custard is divine!!!!,2014-05-28 20:44:07,0
776113,27wY36k_bVHmEbKoLkh1wg,ScFod3AXcAJyS__HttXqjg,Ask for them to split it and they will - they're gigantic but delicious!,2011-05-30 22:19:45,0
776207,JweyK8ah4VB5WAP4I7stnQ,N20PsHUPtotE4n1_BfsoTw,Claimed they are short staffed but you get that vibe that they just don't want to serve you. Especially Asians.,2016-07-17 03:25:38,0
776273,CZQUtmO5NIY-bZWkCqHeJg,PrsvO1rzkgg6qFizlAoEtg,"raspberry gelato, pistachio cannoli, sfogiatelle for breakfast!",2011-03-25 12:50:16,0
776285,srnUk79dxAFtOcJQfuVU4g,C3J792lHp29tKCcJjJGjNA,Fresh juices!!!,2011-04-01 23:18:34,0
776295,rf4CHEQ9R6k1TEgOKkJylQ,3aVrLRhfttvX6XS5xL-JFg,A Banoffe Pie Sundae!,2012-05-27 22:57:09,0
776350,1p7crUDUwXTRzRB8ccNugg,fOAEYe7EXSjKe_sqawCdEg,Bring cash...no credit cards accepted!,2011-11-15 01:21:37,0
776398,ZGZPBqnOM6XFjuv3nMbG7g,eyYc64obC0oY0Gk17PgpQg,Pink berry on the Redline!,2012-06-29 02:43:15,0
776413,aO5gO4WPkDn1RwN4wkNuLA,TI-ZeR65420VkJEukz4Raw,Unlimited condensed milk! Yum!,2015-04-19 04:55:21,0
776417,8NB_8ts5tdrPl3SRUNOhng,o_L9Ss4boqq6ZEF9xeSH6Q,Amazing ice cream.,2013-11-12 01:47:26,0
776421,XXvF4UZTdErnlKpUeV2Qdw,3HNq9KV8A7OBiqlWm8kZ8g,My punch card was full!! Free froyo!!,2011-04-10 00:32:06,0
776465,crgZD74JFh2ES5Yl8I-1ww,1qwxzGRcU1y3tJrsoYQ4Rw,Pizza was delicious,2016-07-01 03:31:43,0
776488,PJ4A5bu3sf0rcR2gwzsZXw,pSUtTbKLtV8YhmJlmo66mA,I liked it a lot better than Hopdoddy. Shackmeister burger was great!,2015-05-09 16:59:45,1
776496,2o6VzwWm0uvqRUuPWsLITg,NA2OhN16fJE_5pMzxz2Ijw,The zucchini banana cake is pricey hut very good.,2013-04-24 18:52:42,0
776498,ifJNk5G4E6SuT4425JAHMw,Dvw7FkVuMqzUzrv-CQpMpg,Get the peanut butter  coconut oatmeal  lemon poppy seed,2013-10-21 21:02:59,0
776513,zYSojoGPYQfe78y_03M_ew,SgS8oBZXoS4ej9fJFNwmLA,The best pizza ever. It has flavor and isn't too heavy. It's perfect.,2016-07-05 22:05:40,0
776541,UBrMxKTi0M3Or5skuyy8dg,qnzz98WPoCg20X_FK81Quw,Great place to get a refreshing snack,2014-09-27 18:31:23,0
776586,ElrZsa8VFTSs09BshDhMpQ,1Eq16r_MSnvPsnIykBdy9w,The margarita pizza was fabulous!,2017-05-18 17:26:28,0
776633,oiz-rdLUkxYVdiLcimyweA,Sqkuyw-SAwgenHH5bPHoVQ,yum,2011-02-25 01:10:46,0
776701,DVm0uRO_GU530ofobA0MBA,Y1DAc7uEzrlV32-Rz8DB8Q,Best snow cones in town! Come here... U won't be disappointed,2013-07-14 20:46:31,0
776703,8XBau7n4Bj1UlpzaPxMZLw,_VIfd4ZmzbNonNP9xMH02g,"Excelent yogurt ice cream, fantastic service and great place for the whole family",2015-09-26 01:28:22,0
776727,YW2FSb4fxSqARISis5WQ8A,BQruX5uWv547nSFgy9H9Zw,Two blue plate profiles?,2013-05-22 19:53:52,0
776809,QEACJlHxKPOJrJVUbFxSIg,SSA6_9TL5u7NinBNAm5EZg,Try the coconut white chocolate or the caramel fleur de sel..pumpkin spice is their seasonal selection. Get two scoops so you can get a homemade waffle bowl..otherwise single scoops get stale packaged waffle cones.,2015-10-31 00:14:08,0
776842,NJp1lkEJdsM8Is7pKOw70w,1Eq16r_MSnvPsnIykBdy9w,Y'all... Seriously... The Caesar salad is a must!,2017-02-12 15:59:03,0
776868,uLvQ7em2408fO79DAvm6hQ,KltGmIgE1dU-9g_e4rBTsA,Had the Ninja with chicken. Hands down the best wrap I've had in Vancouver.,2013-11-03 14:06:52,0
776893,spGxHyFeYV1OLyaInASNhA,32hFMl7d-243oMULkn84VQ,Great food but taking a star away because of the long wait and limited seatings.,2015-07-29 03:52:49,0
776908,5wHwFTOY1FX9nqx9HCuITA,IGBaK1_OTzG0b1lI45IH_A,salted caramel is amazing!,2012-05-16 02:18:40,0
776926,eUjy2uvjSx_ZhdbWE27RgQ,p2BgSrLx-_g0N4cpZ0yB-w,Rafeal is the nicest Barista. He will put a smile on your face AND make you a great cup of coffee! Love this place!,2011-12-23 16:37:16,0
776936,Tg_saTLdirgfjTqR8q55aw,g0JNRfgUa-YaiHijY8JcbA,Nice warm cafe to duck into. Delicious latte and satisfying breakfast!,2013-10-26 15:52:14,0
